-3.000156, 2.059682
-3.001219, 2.154914
-3.003242, 2.242191
-3.005979, 2.321509
-3.009557, 2.400792
-3.014481, 2.487954
-3.020995, 2.582968
-3.028719, 2.677891
-3.037652, 2.772707
-3.047792, 2.867402
-3.059136, 2.961962
-3.071686, 3.056368
-3.085437, 3.150607
-3.100387, 3.244663
-3.116534, 3.33852
-3.133877, 3.432164
-3.152411, 3.52558
-3.170431, 3.611001
-3.189479, 3.696199
-3.211374, 3.788884
-3.234448, 3.881284
-3.2587, 3.973381
-3.284125, 4.065161
-3.310718, 4.156608
-3.338475, 4.247709
-3.367393, 4.338449
-3.397465, 4.428815
-3.426016, 4.511316
-3.431294, 4.526285
-3.431293, 4.526285
-3.431294, 4.526285
-3.431294, 4.526285
-3.431294, 4.526285
-3.431294, 4.526286
-3.431294, 4.526286
-3.431294, 4.526285
-3.431294, 4.526285
-3.431294, 4.526285
-3.431294, 4.526287
-3.431294, 4.526286
-3.431294, 4.526287
-3.431294, 4.526286
-3.431294, 4.526286
-3.431293, 4.526285
-3.431294, 4.526286
-3.431294, 4.526286
-3.431294, 4.526286
-3.431294, 4.526286
-3.431294, 4.526286
-3.435939, 4.519269
-3.482465, 4.449146
-3.538322, 4.365016
-3.594182, 4.280888
-3.65004, 4.196759
-3.705898, 4.112632
-3.761757, 4.028506
-3.817635, 3.94439
-3.873511, 3.860272
-3.929397, 3.77616
-3.985272, 3.692041
-4.041124, 3.607907
-4.09699, 3.523782
-4.152861, 3.439657
-4.208723, 3.355529
-4.264591, 3.271405
-4.320464, 3.187285
-4.376331, 3.103161
-4.427533, 3.026042
-4.474074, 2.955926
-4.520616, 2.885813
-4.567164, 2.815703
-4.613724, 2.745602
-4.66028, 2.675498
-4.706836, 2.605392
-4.753369, 2.535271
-4.799901, 2.465149
-4.846437, 2.395027
-4.892978, 2.324913
-4.939527, 2.254801
-4.986076, 2.18469
-5.032626, 2.114578
-5.079174, 2.044464
-5.125719, 1.974347
-5.172252, 1.904223
-5.21878, 1.834095
-5.254141, 1.780798
-5.256003, 1.777993
-5.256003, 1.777993
-5.256003, 1.777993
-5.256003, 1.777993
-5.256003, 1.777993
-5.256003, 1.777993
-5.256003, 1.777993
-5.256003, 1.777993
-5.285174, 1.790519
-5.359504, 1.823259
-5.444293, 1.861436
-5.530581, 1.9008
-5.616684, 1.940572
-5.702594, 1.980748
-5.788318, 2.021331
-5.873846, 2.062322
-5.959182, 2.103714
-6.044324, 2.145506
-6.129262, 2.187701
-6.213448, 2.230022
-6.287433, 2.267827
-6.357734, 2.304676
-6.427632, 2.342271
-6.497123, 2.380607
-6.566202, 2.419684
-6.634862, 2.459496
-6.703094, 2.500041
-6.770883, 2.541313
-6.838235, 2.58331
-6.878446, 2.608825
-6.878447, 2.608825
-6.878446, 2.608825
-6.878447, 2.608825
-6.878447, 2.608825
-6.878447, 2.608825
-6.878446, 2.608825
-6.878448, 2.608825
-6.878446, 2.608825
-6.878446, 2.608825
-6.878447, 2.608825
-6.878446, 2.608825
-6.878447, 2.608825
-6.878446, 2.608824
-6.878446, 2.608825
-6.878446, 2.608825
-6.878446, 2.608825
-6.878446, 2.608825
-6.878446, 2.608825
-6.878446, 2.608824
-6.878446, 2.608825
-6.878446, 2.608825
-6.878446, 2.608825
-6.878446, 2.608824
-6.878446, 2.608824
-6.878446, 2.608824
-6.878446, 2.608824
-6.878446, 2.608824
-6.878446, 2.608824
-6.822518, 2.616204
-6.729351, 2.628868
-6.636186, 2.64152
-6.543017, 2.654159
-6.44985, 2.666798
-6.356681, 2.679437
-6.263513, 2.692075
-6.170345, 2.704715
-6.077179, 2.71737
-5.984014, 2.730032
-5.890847, 2.742692
-5.797679, 2.755341
-5.704511, 2.767981
-5.611345, 2.780632
-5.51818, 2.793294
-5.425013, 2.805943
-5.331846, 2.818594
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.275946, 2.826183
-5.323307, 2.821238
-5.402187, 2.812477
-5.480971, 2.802886
-5.559648, 2.792461
-5.638208, 2.781199
-5.716646, 2.769106
-5.79495, 2.756179
-5.873113, 2.742423
-5.951127, 2.727836
-6.02898, 2.712424
-6.106667, 2.696186
-6.184175, 2.679122
-6.261497, 2.661237
-6.338626, 2.642531
-6.415553, 2.623006
-6.492266, 2.602664
-6.568759, 2.581508
-6.645022, 2.559543
-6.721049, 2.536767
-6.796828, 2.513184
-6.872354, 2.488796
-6.944612, 2.464641
-6.962644, 2.458506
-6.962644, 2.458506
-6.962644, 2.458506
-6.962644, 2.458506
-6.962644, 2.458506
-6.962644, 2.458506
-6.962645, 2.458506
-6.962644, 2.458506
-6.962645, 2.458506
-6.962644, 2.458506
-6.962645, 2.458506
-6.962644, 2.458506
-6.962644, 2.458506
-6.962644, 2.458506
-6.962644, 2.458506
-6.962645, 2.458506
-6.962644, 2.458506
-6.962646, 2.458506
-6.962644, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962646, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.962645, 2.458506
-6.930912, 2.494011
-6.877809, 2.552989
-6.824088, 2.611404
-6.769751, 2.669245
-6.714802, 2.726506
-6.659243, 2.783178
-6.603081, 2.839253
-6.546329, 2.894729
-6.488991, 2.949596
-6.431067, 3.00385
-6.372572, 3.057484
-6.313512, 3.110494
-6.253886, 3.162872
-6.193707, 3.214611
-6.132981, 3.265706
-6.071713, 3.31615
-6.009906, 3.365936
-5.947577, 3.415066
-5.884727, 3.463524
-5.821363, 3.511308
-5.757493, 3.558415
-5.693125, 3.604838
-5.628265, 3.650571
-5.562917, 3.695605
-5.497094, 3.73994
-5.4308, 3.783569
-5.36404, 3.826481
-5.296823, 3.868677
-5.229162, 3.910153
-5.16106, 3.950901
-5.092525, 3.990914
-5.023559, 4.030185
-4.954177, 4.068714
-4.884379, 4.106488
-4.814182, 4.14351
-4.743583, 4.179768
-4.672595, 4.215254
-4.601226, 4.249969
-4.529479, 4.283897
-4.457362, 4.317031
-4.384881, 4.349353
-4.312036, 4.380848
-4.241758, 4.41027
-4.224142, 4.417513
-4.224142, 4.417513
-4.224142, 4.417513
-4.224142, 4.417513
-4.224142, 4.417513
-4.224142, 4.417513
-4.224142, 4.417513
-4.215701, 4.408235
-4.153918, 4.340089
-4.08612, 4.264549
-4.031592, 4.202798
-3.979679, 4.142776
-3.928376, 4.082231
-3.877688, 4.021173
-3.833575, 3.967036
-3.827591, 3.959626
-3.827591, 3.959626
-3.827592, 3.959627
-3.827591, 3.959626
-3.827591, 3.959626
-3.827591, 3.959626
-3.827592, 3.959627
-3.827591, 3.959626
-3.827591, 3.959627
-3.827591, 3.959626
-3.827592, 3.959627
-3.827591, 3.959626
-3.827591, 3.959626
-3.827591, 3.959627
-3.827591, 3.959626
-3.827592, 3.959627
-3.827592, 3.959626
-3.827591, 3.959625
-3.827591, 3.959626
-3.827592, 3.959627
-3.827591, 3.959626
-3.827591, 3.959626
-3.827591, 3.959627
-3.827592, 3.959627
-3.827591, 3.959626
-3.827592, 3.959626
-3.827591, 3.959626
-3.827592, 3.959626
-3.827591, 3.959626
-3.835276, 3.954001
-3.891341, 3.912357
-3.954649, 3.864494
-4.017548, 3.816093
-4.080022, 3.767149
-4.142077, 3.717672
-4.205066, 3.666544
-4.269626, 3.613162
-4.333682, 3.559173
-4.397222, 3.504581
-4.460248, 3.449394
-4.522748, 3.393613
-4.584719, 3.337243
-4.646151, 3.280289
-4.707047, 3.22276
-4.767394, 3.164656
-4.827188, 3.105982
-4.886425, 3.046746
-4.945105, 2.986957
-5.003217, 2.926616
-5.060752, 2.865723
-5.117711, 2.804291
-5.174084, 2.742323
-5.229867, 2.679823
-5.285058, 2.616799
-5.339647, 2.553258
-5.393634, 2.489199
-5.447012, 2.424632
-5.499778, 2.359563
-5.551924, 2.293999
-5.603449, 2.227943
-5.654346, 2.161401
-5.704606, 2.094378
-5.754228, 2.026882
-5.80321, 1.95892
-5.851546, 1.890495
-5.899229, 1.821613
-5.946253, 1.752283
-5.992619, 1.68251
-6.038317, 1.6123
-6.083346, 1.541658
-6.127704, 1.470591
-6.17138, 1.399105
-6.214371, 1.327204
-6.256678, 1.254899
-6.298289, 1.182192
-6.339205, 1.109092
-6.379419, 1.0356
-6.418923, 0.9617273
-6.45772, 0.8874789
-6.4958, 0.8128622
-6.53316, 0.7378806
-6.569793, 0.662542
-6.605687, 0.5868502
-6.640843, 0.5108075
-6.675245, 0.4344183
-6.708858, 0.357684
-6.741666, 0.2806032
-6.754584, 0.2496826
-6.754584, 0.2496826
-6.754584, 0.2496826
-6.762397, 0.2442354
-6.819863, 0.2045432
-6.884852, 0.1589804
-6.94679, 0.1146006
-6.962216, 0.1034241
-6.962216, 0.1034241
-6.962216, 0.1034242
-6.962216, 0.103424
-6.962215, 0.103424
-6.962215, 0.1034239
-6.962215, 0.103424
-6.962214, 0.1034239
-6.962214, 0.103424
-6.962214, 0.103424
-6.962214, 0.1034238
-6.962214, 0.1034238
-6.962214, 0.103424
-6.962214, 0.1034241
-6.962214, 0.1034241
-6.962214, 0.1034239
-6.962214, 0.103424
-6.962214, 0.103424
-6.962214, 0.103424
-6.962214, 0.1034242
-6.962214, 0.1034239
-6.962214, 0.1034239
-6.962214, 0.1034239
-6.962214, 0.1034239
-6.962214, 0.1034239
-6.962214, 0.1034239
-6.962214, 0.1034239
-6.925355, 0.1413799
-6.863921, 0.204637
-6.802488, 0.2678964
-6.741049, 0.33115
-6.679616, 0.3944081
-6.618184, 0.4576662
-6.55675, 0.5209245
-6.495314, 0.584181
-6.433887, 0.6474468
-6.372455, 0.7107073
-6.311023, 0.7739674
-6.249588, 0.837229
-6.188154, 0.9004905
-6.126679, 0.9637648
-6.064975, 1.026961
-6.002995, 1.089887
-5.940738, 1.152542
-5.878207, 1.214918
-5.815398, 1.277013
-5.752313, 1.33883
-5.688952, 1.400365
-5.625317, 1.461617
-5.561412, 1.522585
-5.497233, 1.583266
-5.432785, 1.643662
-5.368064, 1.703767
-5.303076, 1.763584
-5.237822, 1.823112
-5.172298, 1.882344
-5.106503, 1.941277
-5.040444, 1.999913
-4.974119, 2.058241
-4.907527, 2.116265
-4.840659, 2.173974
-4.773511, 2.231355
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.746579, 2.254223
-4.770944, 2.258527
-4.868472, 2.275341
-4.970188, 2.292131
-5.072028, 2.308165
-5.173982, 2.323442
-5.276049, 2.337961
-5.380616, 2.35225
-5.488746, 2.367545
-5.596715, 2.383935
-5.704509, 2.401434
-5.812117, 2.420039
-5.919527, 2.439755
-6.026729, 2.46058
-6.13371, 2.482511
-6.240457, 2.505555
-6.346956, 2.529711
-6.453199, 2.55498
-6.559165, 2.581373
-6.664841, 2.608904
-6.77021, 2.637598
-6.850076, 2.660179
-6.854275, 2.661387
-6.854275, 2.661387
-6.854275, 2.661387
-6.854275, 2.661387
-6.854275, 2.661387
-6.854275, 2.661387
-6.854275, 2.661387
-6.8551, 2.68481
-6.85812, 2.778514
-6.860542, 2.876143
-6.86218, 2.973786
-6.863033, 3.07144
-6.8631, 3.1691
-6.86238, 3.266755
-6.860875, 3.364401
-6.858584, 3.462033
-6.855505, 3.559643
-6.851644, 3.657225
-6.846999, 3.754773
-6.841695, 3.850089
-6.836396, 3.931477
-6.830382, 4.010612
-6.823526, 4.089684
-6.815833, 4.168672
-6.807298, 4.247578
-6.797923, 4.32639
-6.787715, 4.405096
-6.77667, 4.483688
-6.764787, 4.56216
-6.752076, 4.6405
-6.738528, 4.7187
-6.730033, 4.765556
-6.730033, 4.765555
-6.730033, 4.765555
-6.730033, 4.765556
-6.730034, 4.765556
-6.730035, 4.765556
-6.730033, 4.765555
-6.730033, 4.765555
-6.730033, 4.765555
-6.730033, 4.765555
-6.730034, 4.765555
-6.730035, 4.765557
-6.730035, 4.765556
-6.730033, 4.765555
-6.730034, 4.765556
-6.730034, 4.765556
-6.730034, 4.765556
-6.730035, 4.765557
-6.730034, 4.765556
-6.730035, 4.765557
-6.730033, 4.765556
-6.730036, 4.765558
-6.730033, 4.765555
-6.730035, 4.765557
-6.730035, 4.765556
-6.730035, 4.765557
-6.696271, 4.7233
-6.639867, 4.652967
-6.583468, 4.582629
-6.527071, 4.512288
-6.47067, 4.441943
-6.414262, 4.371615
-6.357856, 4.301271
-6.301459, 4.230938
-6.245055, 4.160591
-6.18865, 4.090259
-6.132247, 4.019907
-6.075854, 3.949566
-6.019448, 3.87922
-5.963059, 3.808874
-5.906669, 3.738522
-5.850276, 3.668169
-5.793887, 3.597819
-5.737484, 3.527472
-5.681077, 3.457143
-5.624669, 3.38681
-5.568265, 3.316476
-5.511857, 3.246141
-5.45545, 3.175798
-5.399056, 3.105455
-5.342652, 3.035107
-5.286261, 2.964761
-5.229862, 2.894409
-5.173469, 2.824067
-5.117057, 2.753727
-5.060663, 2.683381
-5.004246, 2.613048
-4.947833, 2.542714
-4.891418, 2.472385
-4.835001, 2.402051
-4.778603, 2.33171
-4.735734, 2.278249
-4.732012, 2.272528
-4.704019, 2.217364
-4.666615, 2.145072
-4.628436, 2.073191
-4.589486, 2.001721
-4.549698, 1.930542
-4.507804, 1.857481
-4.464651, 1.784124
-4.420675, 1.71126
-4.375883, 1.638894
-4.330273, 1.567038
-4.283852, 1.495699
-4.23663, 1.424889
-4.188614, 1.354619
-4.139811, 1.284896
-4.090219, 1.215727
-4.039845, 1.147125
-3.988699, 1.079099
-3.936786, 1.011653
-3.88426, 0.9449819
-3.833585, 0.8821241
-3.783099, 0.8208901
-3.731958, 0.7602032
-3.680161, 0.700075
